,alightings,boardings,cross_street,daytype,location,month,on_street,routes,stop_id
11095,121.7,4.0,AINSLIE,Weekday,"{'type': 'Point', 'coordinates': [-87.76102643, 41.96835743]}",2012-10-01T00:00:00.000,MILWAUKEE,"81W,91",17064
11096,78.2,128.1,69TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.65428445, 41.76849418]}",2012-10-01T00:00:00.000,RACINE,44,17065
11097,148.8,41.4,HARRISON,Weekday,"{'type': 'Point', 'coordinates': [-87.66918315, 41.87393446]}",2012-10-01T00:00:00.000,PAULINA,7,17067
11098,60.3,15.7,CALIFORNIA,Weekday,"{'type': 'Point', 'coordinates': [-87.69251123, 41.73546485]}",2012-10-01T00:00:00.000,87TH STREET,87,17070
11099,284.7,10.6,ST. CLAIR (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.62212368, 41.89094839]}",2012-10-01T00:00:00.000,ILLINOIS lower,"29,65,120,121",17071
11100,21.2,7.1,74TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.63076552, 41.75972371]}",2012-10-01T00:00:00.000,VINCENNES,24,17072
11101,177.2,391.6,OGDEN,Weekday,"{'type': 'Point', 'coordinates': [-87.67454311, 41.87400025]}",2012-10-01T00:00:00.000,HARRISON,"7,126",17074
11102,10.6,30.5,WOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.67180538, 41.87418726]}",2012-10-01T00:00:00.000,HARRISON,"7,126",17075
11103,283.5,250.0,MADISON,Weekday,"{'type': 'Point', 'coordinates': [-87.66666668, 41.88161331]}",2012-10-01T00:00:00.000,ASHLAND,9,17076
11104,287.0,300.8,MADISON,Weekday,"{'type': 'Point', 'coordinates': [-87.6669398, 41.88131341]}",2012-10-01T00:00:00.000,ASHLAND,9,17077
11105,24.3,12.6,VANDERPOEL,Weekday,"{'type': 'Point', 'coordinates': [-87.66618312, 41.72127053]}",2012-10-01T00:00:00.000,95TH STREET,95W,17078
11106,217.1,75.3,MICHIGAN,Weekday,"{'type': 'Point', 'coordinates': [-87.62354147, 41.85274871]}",2012-10-01T00:00:00.000,CERMAK,"3,21",17079
11107,17.8,47.3,STONY ISLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.58571329, 41.72242854]}",2012-10-01T00:00:00.000,95TH STREET,100,17081
11108,35.0,12.1,7150 SOUTH,Weekday,"{'type': 'Point', 'coordinates': [-87.7420352, 41.76324861]}",2012-10-01T00:00:00.000,CICERO,54B,17082
11109,0.0,0.5,INDIANA,Weekday,"{'type': 'Point', 'coordinates': [-87.62279651, 41.86033631]}",2012-10-01T00:00:00.000,16TH STREET,12,17083
11110,89.3,656.4,MICHIGAN,Weekday,"{'type': 'Point', 'coordinates': [-87.62450326, 41.86759322]}",2012-10-01T00:00:00.000,ROOSEVELT,"12,130,146",17084
11111,3.7,40.4,87TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.67266283, 41.73587816]}",2012-10-01T00:00:00.000,DAMEN,48,17085
11112,43.3,2.1,87TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.67296031, 41.73587598]}",2012-10-01T00:00:00.000,DAMEN,48,17086
11113,49.5,0.5,CULLERTON,Weekday,"{'type': 'Point', 'coordinates': [-87.622365, 41.85542226]}",2012-10-01T00:00:00.000,INDIANA,129,17087
11114,132.7,34.1,PRAIRIE,Weekday,"{'type': 'Point', 'coordinates': [-87.6208343, 41.85284869]}",2012-10-01T00:00:00.000,CERMAK,"3,21,129",17088
11115,37.2,8.7,WASHTENAW,Weekday,"{'type': 'Point', 'coordinates': [-87.69348188, 41.86216183]}",2012-10-01T00:00:00.000,OGDEN,"18,157",17089
11116,38.4,42.2,EBERHART,Weekday,"{'type': 'Point', 'coordinates': [-87.6129794, 41.76582986]}",2012-10-01T00:00:00.000,71ST STREET,71,17090
11117,3.1,0.6,1916 WEST,Weekday,"{'type': 'Point', 'coordinates': [-87.66850892, 41.67750168]}",2012-10-01T00:00:00.000,119TH STREET,119,17093
11118,1.3,4.7,DIVISION,Weekday,"{'type': 'Point', 'coordinates': [-87.66899253, 41.67733926]}",2012-10-01T00:00:00.000,119TH STREET,119,17094
11119,272.8,154.3,BELMONT,Weekday,"{'type': 'Point', 'coordinates': [-87.72709927, 41.93931828]}",2012-10-01T00:00:00.000,PULASKI,53,17096
11120,2362.7,2691.3,RED LINE STATION,Weekday,"{'type': 'Point', 'coordinates': [-87.62494095, 41.75089853]}",2012-10-01T00:00:00.000,79TH STREET,79,17097
11121,56.0,97.7,AVALON,Weekday,"{'type': 'Point', 'coordinates': [-87.59372725, 41.73686728]}",2012-10-01T00:00:00.000,87TH STREET,87,17098
11122,15.8,52.8,WOLCOTT,Weekday,"{'type': 'Point', 'coordinates': [-87.67043721, 41.73559533]}",2012-10-01T00:00:00.000,87TH STREET,87,17099
11123,76.1,96.4,77TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.60543794, 41.7548775]}",2012-10-01T00:00:00.000,COTTAGE GROVE,4,17103
11124,386.9,189.4,83RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.60514956, 41.74381085]}",2012-10-01T00:00:00.000,COTTAGE GROVE,4,17104
11125,102.2,50.4,53RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.70374076, 41.79706012]}",2012-10-01T00:00:00.000,KEDZIE,"52,52A",17105
11126,32.2,3.1,MELVINA,Weekday,"{'type': 'Point', 'coordinates': [-87.77656653, 41.77782817]}",2012-10-01T00:00:00.000,63RD STREET,63W,17106
11127,69.9,7.7,MOBILE,Weekday,"{'type': 'Point', 'coordinates': [-87.77890677, 41.77777606]}",2012-10-01T00:00:00.000,63RD STREET,63W,17107
11128,46.2,38.2,ST. LOUIS,Weekday,"{'type': 'Point', 'coordinates': [-87.71010177, 41.77878102]}",2012-10-01T00:00:00.000,63RD STREET,63,17108
11129,89.0,36.6,HOMAN (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.70917439, 41.81116919]}",2012-10-01T00:00:00.000,ARCHER,62,17109
11130,19.5,14.0,LARAMIE,Weekday,"{'type': 'Point', 'coordinates': [-87.75270156, 41.79295444]}",2012-10-01T00:00:00.000,55TH STREET,"55A,55N",17110
11131,9.5,1.5,LINDER,Weekday,"{'type': 'Point', 'coordinates': [-87.76010107, 41.79283161]}",2012-10-01T00:00:00.000,55TH STREET,"55A,55N",17111
11132,11.5,1.8,CENTRAL,Weekday,"{'type': 'Point', 'coordinates': [-87.762813, 41.79280424]}",2012-10-01T00:00:00.000,55TH STREET,"55A,55N",17112
11133,43.6,19.0,76TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.57617428, 41.75687821]}",2012-10-01T00:00:00.000,JEFFERY,15,17114
11134,7.1,14.9,OAKLEY,Weekday,"{'type': 'Point', 'coordinates': [-87.68274049, 41.84576928]}",2012-10-01T00:00:00.000,BLUE ISLAND,60,17115
11135,25.1,17.7,HOYNE,Weekday,"{'type': 'Point', 'coordinates': [-87.67786725, 41.84762236]}",2012-10-01T00:00:00.000,BLUE ISLAND,60,17116
11136,125.1,33.9,ASHLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66677804, 41.86932745]}",2012-10-01T00:00:00.000,TAYLOR,157,17117
11137,120.7,81.1,COTTAGE GROVE,Weekday,"{'type': 'Point', 'coordinates': [-87.60614836, 41.70737993]}",2012-10-01T00:00:00.000,103RD STREET,106,17119
11138,72.4,11.2,CAMPBELL (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.68873518, 41.86645844]}",2012-10-01T00:00:00.000,ROOSEVELT,12,17122
11139,131.3,32.7,32ND STREET (north leg),Weekday,"{'type': 'Point', 'coordinates': [-87.64630716, 41.836251]}",2012-10-01T00:00:00.000,HALSTED,8,17123
11140,12.8,13.7,47TH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.74200964, 41.85118804]}",2012-10-01T00:00:00.000,CERMAK,"21,54B",17124
11141,89.9,298.9,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70664438, 41.91001533]}",2012-10-01T00:00:00.000,NORTH AVENUE,72,17125
11142,53.0,53.9,THROOP,Weekday,"{'type': 'Point', 'coordinates': [-87.66016808, 41.91067122]}",2012-10-01T00:00:00.000,NORTH AVENUE,"N9,72",17126
11143,93.3,66.1,THROOP,Weekday,"{'type': 'Point', 'coordinates': [-87.66061896, 41.91079739]}",2012-10-01T00:00:00.000,NORTH AVENUE,"N9,72",17127
11144,203.3,371.8,CALIFORNIA,Weekday,"{'type': 'Point', 'coordinates': [-87.69726903, 41.91033711]}",2012-10-01T00:00:00.000,NORTH AVENUE,72,17128
11145,114.7,69.9,HUMBOLDT,Weekday,"{'type': 'Point', 'coordinates': [-87.7024461, 41.91027925]}",2012-10-01T00:00:00.000,NORTH AVENUE,72,17129
11146,307.6,125.7,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70725527, 41.91022104]}",2012-10-01T00:00:00.000,NORTH AVENUE,72,17130
11147,22.1,53.4,WOOD,Weekday,"{'type': 'Point', 'coordinates': [-87.67209195, 41.9031949]}",2012-10-01T00:00:00.000,DIVISION,70,17131
11148,159.1,146.7,CENTRAL PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.71803985, 41.96828208]}",2012-10-01T00:00:00.000,LAWRENCE,81,17132
11149,38.5,31.8,KILPATRICK (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.74553815, 41.96812253]}",2012-10-01T00:00:00.000,LAWRENCE,81,17133
11150,98.2,52.9,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70737217, 41.91745657]}",2012-10-01T00:00:00.000,ARMITAGE,73,17134
11151,8.9,5.8,HUBBARD/UNION,Weekday,"{'type': 'Point', 'coordinates': [-87.6460909, 41.89031482]}",2012-10-01T00:00:00.000,MILWAUKEE,56,17135
11152,17.5,8.5,RACINE,Weekday,"{'type': 'Point', 'coordinates': [-87.65744703, 41.89764661]}",2012-10-01T00:00:00.000,MILWAUKEE,56,17136
11153,1.7,0.6,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.7082943, 41.9540311]}",2012-10-01T00:00:00.000,IRVING PARK,80,17137
11154,115.4,87.9,KILDARE,Weekday,"{'type': 'Point', 'coordinates': [-87.73566146, 41.95366876]}",2012-10-01T00:00:00.000,IRVING PARK,"54A,80",17138
11155,53.5,44.2,NORTH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.63866179, 41.91090277]}",2012-10-01T00:00:00.000,SEDGWICK,11,17139
11156,12.8,22.7,BLACKHAWK,Weekday,"{'type': 'Point', 'coordinates': [-87.63860317, 41.90910035]}",2012-10-01T00:00:00.000,SEDGWICK,11,17140
11157,43.9,60.8,ST. LAWRENCE,Weekday,"{'type': 'Point', 'coordinates': [-87.61165371, 41.80951937]}",2012-10-01T00:00:00.000,47TH STREET,47,17141
11158,66.9,30.7,ST. LAWRENCE,Weekday,"{'type': 'Point', 'coordinates': [-87.61126282, 41.80939492]}",2012-10-01T00:00:00.000,47TH STREET,47,17142
11159,97.7,35.1,ELLIS,Weekday,"{'type': 'Point', 'coordinates': [-87.60150348, 41.80951359]}",2012-10-01T00:00:00.000,47TH STREET,47,17143
11160,72.1,87.6,MICHIGAN,Weekday,"{'type': 'Point', 'coordinates': [-87.62309533, 41.80935119]}",2012-10-01T00:00:00.000,47TH STREET,47,17144
11161,3.5,36.0,OAK PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.79577806, 41.94542061]}",2012-10-01T00:00:00.000,ADDISON,152,17145
11162,66.7,207.3,CICERO,Weekday,"{'type': 'Point', 'coordinates': [-87.74679575, 41.94605835]}",2012-10-01T00:00:00.000,ADDISON,152,17146
11163,164.0,96.7,CICERO,Weekday,"{'type': 'Point', 'coordinates': [-87.74739674, 41.94618302]}",2012-10-01T00:00:00.000,ADDISON,152,17147
11164,68.6,47.5,EBERHART,Weekday,"{'type': 'Point', 'coordinates': [-87.61264704, 41.76569533]}",2012-10-01T00:00:00.000,71ST STREET,71,17148
11165,5.7,5.4,UNION,Weekday,"{'type': 'Point', 'coordinates': [-87.64318186, 41.81889414]}",2012-10-01T00:00:00.000,ROOT,"43,44",17149
11166,53.4,14.8,AUSTIN,Weekday,"{'type': 'Point', 'coordinates': [-87.68516234, 42.02544678]}",2012-10-01T00:00:00.000,RIDGE,"201,206",17150
11167,47.0,5.0,18TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.6303276, 41.85760487]}",2012-10-01T00:00:00.000,CLARK,24,17152
11168,26.0,63.4,WALTON,Weekday,"{'type': 'Point', 'coordinates': [-87.69668248, 41.89818716]}",2012-10-01T00:00:00.000,CALIFORNIA,52,17153
11169,39.7,69.5,AUGUSTA,Weekday,"{'type': 'Point', 'coordinates': [-87.69670685, 41.89942461]}",2012-10-01T00:00:00.000,CALIFORNIA,52,17154
11170,59.3,184.4,RIDGE,Weekday,"{'type': 'Point', 'coordinates': [-87.67014379, 41.98940732]}",2012-10-01T00:00:00.000,CLARK,22,17155
11171,20.7,50.2,THORNDALE,Weekday,"{'type': 'Point', 'coordinates': [-87.67001639, 41.98831247]}",2012-10-01T00:00:00.000,CLARK,22,17156
11172,335.2,165.7,31ST STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.646358, 41.8378972]}",2012-10-01T00:00:00.000,HALSTED,8,17157
11173,37.3,19.6,45TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.64574924, 41.81229064]}",2012-10-01T00:00:00.000,HALSTED,"8,44",17158
11174,129.8,157.3,PULASKI,Weekday,"{'type': 'Point', 'coordinates': [-87.72616522, 41.90598998]}",2012-10-01T00:00:00.000,GRAND,65,17159
11175,152.1,57.6,LOCKWOOD (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.75783628, 41.88044109]}",2012-10-01T00:00:00.000,MADISON,20,17160
11176,312.3,38.5,LOTUS (west leg),Weekday,"{'type': 'Point', 'coordinates': [-87.76176521, 41.88039614]}",2012-10-01T00:00:00.000,MADISON,20,17161
11177,160.6,238.8,LAVERGNE (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.7491367, 41.88033514]}",2012-10-01T00:00:00.000,MADISON,20,17162
11178,103.4,133.6,KILBOURN,Weekday,"{'type': 'Point', 'coordinates': [-87.73768052, 41.88048501]}",2012-10-01T00:00:00.000,MADISON,20,17163
11179,183.2,165.5,KARLOV,Weekday,"{'type': 'Point', 'coordinates': [-87.72841287, 41.88080554]}",2012-10-01T00:00:00.000,MADISON,20,17164
11180,232.5,172.6,KEELER,Weekday,"{'type': 'Point', 'coordinates': [-87.73094219, 41.88078152]}",2012-10-01T00:00:00.000,MADISON,20,17165
11181,175.3,107.1,KOSTNER,Weekday,"{'type': 'Point', 'coordinates': [-87.73573853, 41.88072053]}",2012-10-01T00:00:00.000,MADISON,20,17166
11182,135.7,98.2,KILBOURN,Weekday,"{'type': 'Point', 'coordinates': [-87.73822747, 41.88069235]}",2012-10-01T00:00:00.000,MADISON,20,17167
11183,74.4,156.9,LECLAIRE,Weekday,"{'type': 'Point', 'coordinates': [-87.75221539, 41.88029685]}",2012-10-01T00:00:00.000,MADISON,20,17169
11184,50.8,2.7,43RD PLACE,Weekday,"{'type': 'Point', 'coordinates': [-87.64578778, 41.81470903]}",2012-10-01T00:00:00.000,HALSTED,"8,44",17170
11185,369.0,170.4,WRIGHTWOOD (south leg),Weekday,"{'type': 'Point', 'coordinates': [-87.64274697, 41.92959827]}",2012-10-01T00:00:00.000,CLARK,"22,36",17171
11186,86.2,1.7,ASHLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66909816, 41.96529002]}",2012-10-01T00:00:00.000,WILSON,"145,148",17172
11187,108.5,35.1,7100 SOUTH,Weekday,"{'type': 'Point', 'coordinates': [-87.74211211, 41.76444561]}",2012-10-01T00:00:00.000,CICERO,54B,17173
11188,7.5,90.8,MILWAUKEE,Weekday,"{'type': 'Point', 'coordinates': [-87.76100102, 41.96784709]}",2012-10-01T00:00:00.000,LAWRENCE,"81W,91",17174
11189,7.7,78.3,LAWRENCE,Weekday,"{'type': 'Point', 'coordinates': [-87.76069067, 41.96771631]}",2012-10-01T00:00:00.000,MILWAUKEE,56,17175
11190,163.3,189.6,ADAMS,Weekday,"{'type': 'Point', 'coordinates': [-87.66658329, 41.87910017]}",2012-10-01T00:00:00.000,ASHLAND,9,17177
11191,34.2,22.0,HUBBARD,Weekday,"{'type': 'Point', 'coordinates': [-87.66698589, 41.88976696]}",2012-10-01T00:00:00.000,ASHLAND,9,17178
11192,175.1,117.3,GRAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66702655, 41.89117642]}",2012-10-01T00:00:00.000,ASHLAND,9,17179
11193,251.4,146.5,NORTH AVENUE,Weekday,"{'type': 'Point', 'coordinates': [-87.66754012, 41.91079268]}",2012-10-01T00:00:00.000,ASHLAND,9,17180
11194,17.4,15.6,HUBBARD,Weekday,"{'type': 'Point', 'coordinates': [-87.6672478, 41.88974455]}",2012-10-01T00:00:00.000,ASHLAND,9,17182
11195,147.5,94.9,POLK,Weekday,"{'type': 'Point', 'coordinates': [-87.66667512, 41.87147509]}",2012-10-01T00:00:00.000,ASHLAND,9,17183
11196,181.9,49.9,HALSTED,Weekday,"{'type': 'Point', 'coordinates': [-87.64771851, 41.90357272]}",2012-10-01T00:00:00.000,DIVISION,70,17184
11197,136.8,46.3,LARAMIE,Weekday,"{'type': 'Point', 'coordinates': [-87.75599043, 41.90231762]}",2012-10-01T00:00:00.000,DIVISION,70,17185
11198,44.8,171.1,LARAMIE,Weekday,"{'type': 'Point', 'coordinates': [-87.75555847, 41.90218807]}",2012-10-01T00:00:00.000,DIVISION,70,17186
11199,117.0,88.1,CENTRAL PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.71478941, 41.8515888]}",2012-10-01T00:00:00.000,CERMAK,21,17187
11200,90.4,94.8,CENTRAL PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.71525429, 41.85174654]}",2012-10-01T00:00:00.000,CERMAK,21,17188
11201,160.6,152.4,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70502605, 41.85169849]}",2012-10-01T00:00:00.000,CERMAK,21,17189
11202,496.7,252.4,ROOSEVELT,Weekday,"{'type': 'Point', 'coordinates': [-87.72525864, 41.86602478]}",2012-10-01T00:00:00.000,PULASKI,53,17190
11203,109.8,43.4,14TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.7251353, 41.86238524]}",2012-10-01T00:00:00.000,PULASKI,53,17191
11204,24.3,106.5,GRAND,Weekday,"{'type': 'Point', 'coordinates': [-87.78532602, 41.92275816]}",2012-10-01T00:00:00.000,NARRAGANSETT,86,17192
11205,12.3,109.4,SACRAMENTO,Weekday,"{'type': 'Point', 'coordinates': [-87.70432002, 41.99741686]}",2012-10-01T00:00:00.000,DEVON,155,17193
11206,55.4,238.7,ROCKWELL,Weekday,"{'type': 'Point', 'coordinates': [-87.69457438, 41.99759701]}",2012-10-01T00:00:00.000,DEVON,155,17194
11207,69.4,324.6,RIDGE,Weekday,"{'type': 'Point', 'coordinates': [-87.67655852, 41.99789479]}",2012-10-01T00:00:00.000,DEVON,155,17196
11208,405.4,81.5,CALIFORNIA,Weekday,"{'type': 'Point', 'coordinates': [-87.69986091, 41.99761916]}",2012-10-01T00:00:00.000,DEVON,155,17199
11209,97.1,9.8,SACRAMENTO,Weekday,"{'type': 'Point', 'coordinates': [-87.70469739, 41.99753451]}",2012-10-01T00:00:00.000,DEVON,155,17200
11210,4.7,9.1,43RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.74320209, 41.81503787]}",2012-10-01T00:00:00.000,CICERO,54B,17201
11211,65.2,22.1,44TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.72365057, 41.813559]}",2012-10-01T00:00:00.000,PULASKI,53A,17202
11212,5.5,10.0,41ST STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.72408429, 41.81827691]}",2012-10-01T00:00:00.000,PULASKI,53A,17203
11213,127.2,34.7,PULASKI,Weekday,"{'type': 'Point', 'coordinates': [-87.72388424, 41.80795054]}",2012-10-01T00:00:00.000,47TH STREET,47,17204
11214,159.5,187.2,KEDZIE,Weekday,"{'type': 'Point', 'coordinates': [-87.70550075, 41.85183837]}",2012-10-01T00:00:00.000,CERMAK,21,17205
11215,38.7,4.9,LARAMIE,Weekday,"{'type': 'Point', 'coordinates': [-87.75504704, 41.86581986]}",2012-10-01T00:00:00.000,ROOSEVELT,12,17206
11216,60.3,127.6,DIVERSEY,Weekday,"{'type': 'Point', 'coordinates': [-87.7855992, 41.93116013]}",2012-10-01T00:00:00.000,NARRAGANSETT,86,17208
11217,13.4,10.8,BERTEAU,Weekday,"{'type': 'Point', 'coordinates': [-87.78679863, 41.95645032]}",2012-10-01T00:00:00.000,NARRAGANSETT,86,17209
11218,57.2,58.4,LACROSSE,Weekday,"{'type': 'Point', 'coordinates': [-87.7489762, 42.02633136]}",2012-10-01T00:00:00.000,OAKTON,97,17211
11219,24.3,118.4,19TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.72476054, 41.85516196]}",2012-10-01T00:00:00.000,PULASKI,53,17212
11220,50.3,102.5,14TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.72497574, 41.8626889]}",2012-10-01T00:00:00.000,PULASKI,53,17213
11221,119.5,52.0,FERDINAND,Weekday,"{'type': 'Point', 'coordinates': [-87.72583368, 41.8900458]}",2012-10-01T00:00:00.000,PULASKI,53,17214
11222,41.1,142.1,HAMLIN (east leg),Weekday,"{'type': 'Point', 'coordinates': [-87.72153501, 41.93909469]}",2012-10-01T00:00:00.000,BELMONT,77,17215
11223,49.0,37.3,HOLLYWOOD (south leg),Weekday,"{'type': 'Point', 'coordinates': [-87.66915896, 41.98494303]}",2012-10-01T00:00:00.000,CLARK,"22,50",17216
11224,155.4,54.2,GRANVILLE,Weekday,"{'type': 'Point', 'coordinates': [-87.66999718, 41.99468219]}",2012-10-01T00:00:00.000,CLARK,22,17218
11225,134.5,49.6,GREENLEAF,Weekday,"{'type': 'Point', 'coordinates': [-87.67420753, 42.01047886]}",2012-10-01T00:00:00.000,CLARK,22,17219
11226,69.1,11.8,LONG,Weekday,"{'type': 'Point', 'coordinates': [-87.76225904, 41.94599215]}",2012-10-01T00:00:00.000,ADDISON,152,17221
11227,137.0,73.0,AUSTIN,Weekday,"{'type': 'Point', 'coordinates': [-87.77704625, 41.94582927]}",2012-10-01T00:00:00.000,ADDISON,152,17222
11228,45.0,17.6,FILLMORE,Weekday,"{'type': 'Point', 'coordinates': [-87.7641156, 41.86733194]}",2012-10-01T00:00:00.000,CENTRAL,12,17223
11229,34.9,23.1,FILLMORE,Weekday,"{'type': 'Point', 'coordinates': [-87.76447858, 41.86715994]}",2012-10-01T00:00:00.000,CENTRAL,12,17224
11230,36.5,68.2,13TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.66646857, 41.86490114]}",2012-10-01T00:00:00.000,ASHLAND,9,17225
11231,60.6,37.0,14TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.6664269, 41.8631206]}",2012-10-01T00:00:00.000,ASHLAND,9,17226
11232,299.6,289.1,18TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.66626738, 41.85759479]}",2012-10-01T00:00:00.000,ASHLAND,9,17227
11233,53.3,50.6,21ST STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.66592221, 41.85443921]}",2012-10-01T00:00:00.000,ASHLAND,9,17228
11234,247.9,284.2,18TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.66600159, 41.85806609]}",2012-10-01T00:00:00.000,ASHLAND,9,17229
11235,10.0,22.2,17TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.666047, 41.85889903]}",2012-10-01T00:00:00.000,ASHLAND,9,17230
11236,62.9,179.5,76TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.64410637, 41.75637848]}",2012-10-01T00:00:00.000,HALSTED,8,17231
11237,95.0,119.9,112TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.62094794, 41.69103116]}",2012-10-01T00:00:00.000,MICHIGAN,"34,119",17232
11238,142.9,136.9,115TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.62085718, 41.68508886]}",2012-10-01T00:00:00.000,MICHIGAN,"34,119",17233
11239,27.3,2.2,LYNN WHITE DRIVE,Weekday,"{'type': 'Point', 'coordinates': [-87.60976788, 41.8661737]}",2012-10-01T00:00:00.000,SOLIDARITY DR,"130,146",17234
11240,4.9,5.4,24TH STREET (extended),Weekday,"{'type': 'Point', 'coordinates': [-87.6661145, 41.84896743]}",2012-10-01T00:00:00.000,ASHLAND,9,17235
11241,12.1,12.7,CENTRAL PARK,Weekday,"{'type': 'Point', 'coordinates': [-87.71284159, 41.79341548]}",2012-10-01T00:00:00.000,55TH STREET,55,17236
11242,370.6,100.1,86TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.60497987, 41.73832686]}",2012-10-01T00:00:00.000,COTTAGE GROVE,4,17241
11243,265.0,420.7,43RD STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.60680029, 41.81657697]}",2012-10-01T00:00:00.000,COTTAGE GROVE,4,17242
11244,37.3,20.4,24TH STREET,Weekday,"{'type': 'Point', 'coordinates': [-87.62382438, 41.849383]}",2012-10-01T00:00:00.000,MICHIGAN,"1,4",17243
11245,111.6,89.7,ROCKWELL,Weekday,"{'type': 'Point', 'coordinates': [-87.69407677, 41.96864313]}",2012-10-01T00:00:00.000,LAWRENCE,81,17245
11246,47.4,20.0,OAKLEY,Weekday,"{'type': 'Point', 'coordinates': [-87.68671146, 41.96872976]}",2012-10-01T00:00:00.000,LAWRENCE,81,17246
11247,64.3,148.6,ASHLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66971304, 41.96895844]}",2012-10-01T00:00:00.000,LAWRENCE,81,17247
11248,141.6,62.4,ASHLAND,Weekday,"{'type': 'Point', 'coordinates': [-87.66919193, 41.96880374]}",2012-10-01T00:00:00.000,LAWRENCE,81,17248
11249,39.9,94.9,LEAVITT,Weekday,"{'type': 'Point', 'coordinates': [-87.68383575, 41.96860348]}",2012-10-01T00:00:00.000,LAWRENCE,81,17249
